Hour,sigma_i,r_LinProv,r_Lin,p2
2022-12-04 22,0.0231205267577397,0.3,0.3,0.0028566056872259085
2022-12-04 23,0.0240474922451471,0.3,0.3,0.0038027841388360304
2022-12-05 00,0.0297370243697972,0.6,0.6,0.0013564018786301195
2022-12-05 01,0.0246342369927617,0.3,0.3,0.004489335727224512
2022-12-05 02,0.0241186000115708,0.3,0.3,0.003882342243174458
2022-12-05 03,0.0342617826980663,0.6,0.6,0.004169429334888323
2022-12-05 04,0.029170939058183,0.6,0.6,0.0011384974356246135
2022-12-05 05,0.0234634824897696,0.3,0.3,0.0031871100821392164
2022-12-05 06,0.0389654895633772,0.6,0.6,0.009343781448548564
2022-12-05 07,0.0357988696460835,0.6,0.6,0.005602426898550663
2022-12-05 08,0.0355597069448817,0.6,0.6,0.005362908484537054
2022-12-05 09,0.0236032554745584,0.3,0.3,0.0033283648780298263
2022-12-05 10,0.0264052938453934,0.6,0.6,0.00041440906357683913
2022-12-05 11,0.0265089884667567,0.6,0.6,0.00043273926470486964
2022-12-05 12,0.0228051344805334,0.3,0.3,0.0025726146727315597
2022-12-05 13,0.0292559470372227,0.6,0.6,0.0011695386309203662
2022-12-05 14,0.0296499922594073,0.6,0.6,0.0013211647849603542
2022-12-05 15,0.0311068693694349,0.6,0.6,0.001998850071549093
2022-12-05 16,0.0286428051641247,0.6,0.6,0.0009584722026227858
2022-12-05 17,0.0256703934948353,0.6,0.6,0.0003006380992096302
2022-12-05 18,0.0358609369358442,0.6,0.6,0.005665584527265549
2022-12-05 19,0.0242923373817881,0.3,0.3,0.00408094821934081
2022-12-05 20,0.0231928431522886,0.3,0.3,0.0029244050191258334
2022-12-05 21,0.0530905098644361,0.6,0.6,0.03640505025535767
2022-12-05 22,0.0412168145266176,0.6,0.6,0.012623345784010035
2022-12-05 23,0.0341826088840193,0.6,0.6,0.004102419177823639
2022-12-06 00,0.0299912250458339,0.6,0.6,0.0014630238524694405
2022-12-06 01,0.03124245359058,0.6,0.6,0.002071785949284823
2022-12-06 02,0.025510077147471,0.6,0.6,0.00027933639584364577
2022-12-06 03,0.0602963858916737,0.6,0.6,0.053861898341923044
2022-12-06 04,0.0205157177884035,0.3,0.3,0.0010481176331219619
2022-12-06 05,0.0336495898752869,0.6,0.6,0.003668482234200527
2022-12-06 06,0.0270993303343547,0.6,0.6,0.0005488057996385318
2022-12-06 07,0.0285521842138848,0.6,0.6,0.0009297470365087081
2022-12-06 08,0.031576541362445,0.6,0.6,0.002258983709218336
2022-12-06 09,0.0271563556929861,0.6,0.6,0.0005611188670255799
2022-12-06 10,0.037145251223761,0.6,0.6,0.007064503476605039
2022-12-06 11,0.0390985731123841,0.6,0.6,0.009523772283015257
2022-12-06 12,0.0253533783810059,0.6,0.6,0.0002596451217239862
2022-12-06 13,0.0280183305119353,0.6,0.6,0.0007728306751468869
2022-12-06 14,0.0255219739477079,0.6,0.6,0.00028087650477111266
2022-12-06 15,0.0279383000071795,0.6,0.6,0.0007510680713278831
2022-12-06 16,0.0282127291116941,0.6,0.6,0.0008275775884117975
2022-12-06 17,0.026015445245797,0.6,0.6,0.0003506452415446736
2022-12-06 18,0.027313179303287,0.6,0.6,0.0005960257298838163
2022-12-06 19,0.0289385672613478,0.6,0.6,0.0010565972322209016
2022-12-06 20,0.0348164696378014,0.6,0.6,0.004657533605554806
2022-12-06 21,0.0315284577091136,0.6,0.6,0.0022313804214704126
2022-12-06 22,0.0252187945907871,0.6,0.6,0.00024359494005913237
2022-12-06 23,0.030489608280049,0.6,0.6,0.0016884604576840364
2022-12-07 00,0.0271149584575041,0.6,0.6,0.0005521603151182582
2022-12-07 01,0.033093240525807,0.6,0.6,0.0032472298460212885
2022-12-07 02,0.0382346014676174,0.6,0.6,0.008387398680738446
2022-12-07 03,0.0364728225684976,0.6,0.6,0.006310207446769908
2022-12-07 04,0.0309563364597681,0.6,0.6,0.0019199003850155177
2022-12-07 05,0.0426808200416116,0.6,0.6,0.015011075777273685
2022-12-07 06,0.0277282786907456,0.6,0.6,0.000696062809377763
2022-12-07 07,0.0470951700442991,0.6,0.6,0.023266738364220677
2022-12-07 08,0.03223849357788,0.6,0.6,0.002661971905847634
2022-12-07 09,0.0257477368175992,0.6,0.6,0.0003113450924602872
2022-12-07 10,0.0263079282045667,0.6,0.6,0.0003977312651744261
2022-12-07 11,0.0211917823349063,0.3,0.3,0.001405454037567369
2022-12-07 12,0.0232680224485888,0.3,0.3,0.0029959571851560147
2022-12-07 13,0.0320560213866893,0.6,0.6,0.0025465698769190585
2022-12-07 14,0.0251816241001071,0.6,0.6,0.00023929897463178086
2022-12-07 15,0.0307274190952853,0.6,0.6,0.001803885354930012
2022-12-07 16,0.0254746586572156,0.6,0.6,0.0002747893056250128
2022-12-07 17,0.0233920305501403,0.3,0.3,0.0031163722535270436
2022-12-07 18,0.0278257534409453,0.6,0.6,0.0007212158907713793
2022-12-07 19,0.022075154840087,0.3,0.3,0.001986832166401674
2022-12-07 20,0.0203747444772355,0.3,0.3,0.0009825330174217937
2022-12-07 21,0.0265323950723029,0.6,0.6,0.0004369590892346914
2022-12-07 22,0.0245379143583022,0.3,0.3,0.004371923022322295
2022-12-07 23,0.027635875413296,0.6,0.6,0.0006728111453607799
2022-12-08 00,0.0275134689306492,0.6,0.6,0.0006428849003997264
2022-12-08 01,0.038790528193208,0.6,0.6,0.009109879010713392
2022-12-08 02,0.0211379791666236,0.3,0.3,0.0013743325328660434
2022-12-08 03,0.0210866667329655,0.3,0.3,0.001345094370938468
2022-12-08 04,0.0232073554462098,0.3,0.3,0.002938132182155499
2022-12-08 05,0.0281815164809553,0.6,0.6,0.0008186056051220834
2022-12-08 06,0.0289749415950553,0.6,0.6,0.0010691349267707287
2022-12-08 07,0.0306276319035716,0.6,0.6,0.001754824505414371
2022-12-08 08,0.0281840961833069,0.6,0.6,0.0008193444777692283
2022-12-08 09,0.0213816970349657,0.3,0.3,0.001519148365580177
2022-12-08 10,0.0236592229217278,0.3,0.3,0.003385997132476493
2022-12-08 11,0.0264853354287392,0.6,0.6,0.00042850592306910805
2022-12-08 12,0.0244347661646698,0.3,0.3,0.0042482427964561295
2022-12-08 13,0.0251946210242113,0.6,0.6,0.00024079443407345032
2022-12-08 14,0.0331873570967838,0.6,0.6,0.00331623663605412
2022-12-08 15,0.0265972935257277,0.6,0.6,0.00044881942919068477
2022-12-08 16,0.0319370414515816,0.6,0.6,0.0024731017431098286
2022-12-08 17,0.0234318319926737,0.3,0.3,0.003155653328395101
2022-12-08 18,0.0251463447093944,0.6,0.6,0.00023527551085051975
2022-12-08 19,0.0238546391385472,0.3,0.3,0.00359205038966884
2022-12-08 20,0.0237756889985325,0.3,0.3,0.0035078982861317517
2022-12-08 21,0.0364777693160656,0.6,0.6,0.006315581332509911
2022-12-08 22,0.0229671279759938,0.3,0.3,0.0027161105746496346
2022-12-08 23,0.040595042150537,0.6,0.6,0.011668644253802856
2022-12-09 00,0.0227310857660552,0.3,0.3,0.002508676412595242
2022-12-09 01,0.0309571255745656,0.6,0.6,0.0019203087205831957
2022-12-09 02,0.0201288406697992,0.3,0.3,0.0008751357540345193
2022-12-09 03,0.023321161959986,0.3,0.3,0.0030471920148191227
2022-12-09 04,0.0267559247545803,0.6,0.6,0.00047881564421357273
2022-12-09 05,0.024052341112998,0.3,0.3,0.003808177399386388
2022-12-09 06,0.0234447401835655,0.3,0.3,0.0031684589472475966
2022-12-09 07,0.030999264286752,0.6,0.6,0.0019421982900781508
2022-12-09 08,0.0295765961567432,0.6,0.6,0.001291944984215437
2022-12-09 09,0.0377359950912249,0.6,0.6,0.007766521869393156
2022-12-09 10,0.0315859179841565,0.6,0.6,0.002264392581493595
2022-12-09 11,0.0243828454070383,0.3,0.3,0.004186789544741508
2022-12-09 12,0.0289637596804239,0.6,0.6,0.001065269603447475
2022-12-09 13,0.0281213956866548,0.6,0.6,0.0008015209362663935
2022-12-09 14,0.0289280801300171,0.6,0.6,0.0010530017831175435
2022-12-09 15,0.0248361624333742,0.3,0.3,0.004741486633124816
2022-12-09 16,0.0294821150068179,0.6,0.6,0.001254994466709454
2022-12-09 17,0.0287643482662661,0.6,0.6,0.0009979795816405957
2022-12-09 18,0.0233650385145766,0.3,0.3,0.003089908331583781
2022-12-09 19,0.0339669058302516,0.6,0.6,0.00392321275981734
2022-12-09 20,0.0322474222088285,0.6,0.6,0.002667703857144572
2022-12-09 21,0.0319795138877341,0.6,0.6,0.0024991672211228636
2022-12-09 22,0.0302264318659982,0.6,0.6,0.001566674531930263
2022-12-09 23,0.0268054833172943,0.6,0.6,0.0004884842997256022
2022-12-10 00,0.024687025837742,0.3,0.3,0.004554468566960088
2022-12-10 01,0.0272071925557304,0.6,0.6,0.0005722656216954038
2022-12-10 02,0.0331326392782016,0.6,0.6,0.0032760059824452595
2022-12-10 03,0.0218372774165262,0.3,0.3,0.0018169112223493814
2022-12-10 04,0.0334043750092318,0.6,0.6,0.003478848725631904
2022-12-10 05,0.0183309187373262,0.3,0.3,0.0003276386779713113
2022-12-10 06,0.0323639105973507,0.6,0.6,0.0027432176619710267
2022-12-10 07,0.0235801494663847,0.3,0.3,0.0033047504854170034
2022-12-10 08,0.0259785395216749,0.6,0.6,0.00034501643498435563
2022-12-10 09,0.0369887781500646,0.6,0.6,0.006884706795853636
2022-12-10 10,0.0299290477365525,0.6,0.6,0.0014364303891584722
2022-12-10 11,0.0211389189667741,0.3,0.3,0.00137487205861831
2022-12-10 12,0.019548669789841,0.3,0.3,0.0006552117000955791
2022-12-10 13,0.0214106112951527,0.3,0.3,0.0015369886501954754
2022-12-10 14,0.0222326128261901,0.3,0.3,0.0021048960586302367
2022-12-10 15,0.021631864989793,0.3,0.3,0.0016782170690197984
2022-12-10 16,0.0246081361321437,0.3,0.3,0.004457337093009187
2022-12-10 17,0.0245553589741008,0.3,0.3,0.004393049865054444
2022-12-10 18,0.0213418272754799,0.3,0.3,0.0014947796452197352
2022-12-10 19,0.0218570425007937,0.3,0.3,0.0018306468411355516
2022-12-10 20,0.0307153251925319,0.6,0.6,0.001797890737290842
2022-12-10 21,0.0277054520938308,0.6,0.6,0.0006902655460128975
2022-12-10 22,0.0270399271903943,0.6,0.6,0.0005361917371458349
2022-12-10 23,0.0279784165178847,0.6,0.6,0.0007619209346031978
2022-12-11 00,0.0262294448750544,0.6,0.6,0.0003846575411610154
2022-12-11 01,0.037730040006119,0.6,0.6,0.007759262671832818
2022-12-11 02,0.028664153601049,0.6,0.6,0.0009653297974118514
2022-12-11 03,0.0248253830510733,0.3,0.3,0.0047278202349831265
2022-12-11 04,0.0281889018027748,0.6,0.6,0.0008207221673539675
2022-12-11 05,0.0408633361996001,0.6,0.6,0.012076131466978439
2022-12-11 06,0.0191499718233977,0.3,0.3,0.0005293577135521475
2022-12-11 07,0.0228942617062532,0.3,0.3,0.002650947940203766
2022-12-11 08,0.0270827210206392,0.6,0.6,0.0005452571220976565
2022-12-11 09,0.0220251248888321,0.3,0.3,0.0019502557651891784
2022-12-11 10,0.0321796269576103,0.6,0.6,0.0026243802850066385
2022-12-11 11,0.0246797219786459,0.3,0.3,0.004545423621025631
2022-12-11 12,0.0301912580943,0.6,0.6,0.0015508649997936633
2022-12-11 13,0.0244957068617837,0.3,0.3,0.004321057481814279
2022-12-11 14,0.0227976604209871,0.3,0.3,0.0025661141362945004
2022-12-11 15,0.0259324050986236,0.6,0.6,0.0003380761562687532
2022-12-11 16,0.0231788815527264,0.3,0.3,0.002911237072718271
2022-12-11 17,0.0196094816595089,0.3,0.3,0.0006761565299317451
2022-12-11 18,0.0207469973342944,0.3,0.3,0.001162252341155111
2022-12-11 19,0.0226197117131626,0.3,0.3,0.0024144518332389663
2022-12-11 20,0.0280481890854495,0.6,0.6,0.0007810651385350392
2022-12-11 21,0.0238941347765464,0.3,0.3,0.003634609515209614
2022-12-11 22,0.0221494448837807,0.3,0.3,0.002041976415021598
2022-12-11 23,0.0345853004864338,0.6,0.6,0.004450142734919602
2022-12-12 00,0.0279465074385985,0.6,0.6,0.000753279331526188
2022-12-12 01,0.0262397926448643,0.6,0.6,0.000386362577722919
2022-12-12 02,0.0375325096415416,0.6,0.6,0.007520574936345521
2022-12-12 03,0.0272886633831879,0.6,0.6,0.0005904667229953409
2022-12-12 04,0.0203875195399138,0.3,0.3,0.000988354143292361
2022-12-12 05,0.0292134246171996,0.6,0.6,0.0011539383099481285
2022-12-12 06,0.0287117773355248,0.6,0.6,0.0009807527808700334
2022-12-12 07,0.0241146174847791,0.3,0.3,0.0038778599356132882
2022-12-12 08,0.0263077153820453,0.6,0.6,0.00039769536977291063
2022-12-12 09,0.0231311354935802,0.3,0.3,0.00286648880624603
2022-12-12 10,0.0214688730688087,0.3,0.3,0.0015733666226831224
2022-12-12 11,0.0302805583307252,0.6,0.6,0.0015912167754319375
2022-12-12 12,0.0215439970572749,0.3,0.3,0.0016211264843936969
2022-12-12 13,0.0339663141774874,0.6,0.6,0.003922727958082003
2022-12-12 14,0.023811549492757,0.3,0.3,0.0035459693878008894
2022-12-12 15,0.0260982720262717,0.6,0.6,0.0003635293315744864
2022-12-12 16,0.0316034754073388,0.6,0.6,0.0022745434193214946
2022-12-12 17,0.0265831232966279,0.6,0.6,0.0004462096016206383
2022-12-12 18,0.0321443262525547,0.6,0.6,0.0026020033199555277
2022-12-12 19,0.0286953443745419,0.6,0.6,0.0009754113814739814
2022-12-12 20,0.0242023584247182,0.3,0.3,0.003977341086929463
2022-12-12 21,0.036558106098615,0.6,0.6,0.0064032191341519456
2022-12-12 22,0.0269208075529393,0.6,0.6,0.0005115419509426678
2022-12-12 23,0.0330206893162813,0.6,0.6,0.0031946581844503933
2022-12-13 00,0.0541047637033728,0.6,0.6,0.03878221421091695
2022-12-13 01,0.0301822705894732,0.6,0.6,0.0015468429234142122
2022-12-13 02,0.0352587208620829,0.6,0.6,0.005070154165406844
2022-12-13 03,0.0272191685823933,0.6,0.6,0.0005749150069116052
2022-12-13 04,0.0265396079353874,0.6,0.6,0.0004382656025239394
2022-12-13 05,0.0278927772339633,0.6,0.6,0.0007388881491730331
2022-12-13 06,0.0278909219153846,0.6,0.6,0.0007383947897737551
2022-12-13 07,0.0326564048297002,0.6,0.6,0.0029388492331686574
2022-12-13 08,0.0346901426372726,0.6,0.6,0.0045434964882626
2022-12-13 09,0.0287126003700637,0.6,0.6,0.000981020844829628
2022-12-13 10,0.0212615510995986,0.3,0.3,0.0014465228633947548
2022-12-13 11,0.024049919821012,0.3,0.3,0.0038054836815667073
2022-12-13 12,0.0225802965234524,0.3,0.3,0.0023816624404609924
2022-12-13 13,0.0318078132623122,0.6,0.6,0.002394885932862309
2022-12-13 14,0.0255653260520676,0.6,0.6,0.0002865434081500218
2022-12-13 15,0.0372658769271523,0.6,0.6,0.007204872230289767
2022-12-13 16,0.0228425083448159,0.3,0.3,0.002605279005194769
2022-12-13 17,0.0264952561018988,0.6,0.6,0.0004302777172663529
2022-12-13 18,0.0206351189386027,0.3,0.3,0.001106014200848957
2022-12-13 19,0.0208196399048925,0.3,0.3,0.0011998127733237466
2022-12-13 20,0.0277087777105723,0.6,0.6,0.0006911079657485055
2022-12-13 21,0.0213387918499265,0.3,0.3,0.0014929353187577087
2022-12-13 22,0.0474765138447778,0.6,0.6,0.02404486539309352
2022-12-13 23,0.0526590559077461,0.6,0.6,0.035404806176117465
2022-12-14 00,0.0236985005291886,0.3,0.3,0.003426809904936105
2022-12-14 01,0.0214225231271768,0.3,0.3,0.0015443794402221834
2022-12-14 02,0.0359048379691846,0.6,0.6,0.005710505038506288
2022-12-14 03,0.0202590493739371,0.3,0.3,0.0009309094641398429
2022-12-14 04,0.0299413148396811,0.6,0.6,0.0014416505720571341
2022-12-14 05,0.0304769601625146,0.6,0.6,0.0016824653649172654
2022-12-14 06,0.0312360650699409,0.6,0.6,0.0020683102424729235
2022-12-14 07,0.0348103262852842,0.6,0.6,0.004651948631039443
2022-12-14 08,0.0284227235231059,0.6,0.6,0.0008897793579543222
2022-12-14 09,0.0204916844003673,0.3,0.3,0.001036725884765554
2022-12-14 10,0.0274352538833932,0.6,0.6,0.000624277601867687
2022-12-14 11,0.020808087065182,0.3,0.3,0.0011937838303002612
2022-12-14 12,0.0176964965455229,0.3,0.3,0.0002162709482244902
2022-12-14 13,0.025547879524263,0.6,0.6,0.0002842524766145232
2022-12-14 14,0.0209780841046457,0.3,0.3,0.0012846359824913887
2022-12-14 15,0.0209016286111045,0.3,0.3,0.0012432059510876616
2022-12-14 16,0.0251670507401613,0.6,0.6,0.00023763060305597038
2022-12-14 17,0.0249804348273931,0.6,0.6,0.0002170454924345212
2022-12-14 18,0.0228564440723575,0.3,0.3,0.002617526381894767
2022-12-14 19,0.0195986025186386,0.3,0.3,0.0006723744954667554
2022-12-14 20,0.0182345249778238,0.3,0.3,0.00030840759508830726
2022-12-14 21,0.0299760362657816,0.6,0.6,0.0014564966319320924
2022-12-14 22,0.020937395132611,0.3,0.3,0.0012624707136613545
2022-12-14 23,0.0316796769307335,0.6,0.6,0.0023189459716727407
2022-12-15 00,0.0209009618644155,0.3,0.3,0.001242848763454469
2022-12-15 01,0.0480717103535758,0.6,0.6,0.02527735487130839
2022-12-15 02,0.0222577300496367,0.3,0.3,0.0021241455386499463
2022-12-15 03,0.0217878693104717,0.3,0.3,0.0017828764891482968
2022-12-15 04,0.0324400545554138,0.6,0.6,0.0027933143375898366
2022-12-15 05,0.0262325866117705,0.6,0.6,0.0003851746182949954
2022-12-15 06,0.0257842135265705,0.6,0.6,0.0003164937990131763
2022-12-15 07,0.0648129222793457,0.6,0.6,0.06517303266825494
2022-12-15 08,0.0274345528932251,0.6,0.6,0.0006241126341703823
2022-12-15 09,0.0279942230559448,0.6,0.6,0.0007662280010408786
2022-12-15 10,0.0312795316519614,0.6,0.6,0.002092035028842884
2022-12-15 11,0.0197987193701697,0.3,0.3,0.0007444258582861309
2022-12-15 12,0.0249919313010844,0.6,0.6,0.000218272501834312
2022-12-15 13,0.0325198890713403,0.6,0.6,0.002846466431845947
2022-12-15 14,0.0283275666466062,0.6,0.6,0.0008611939790093911
2022-12-15 15,0.0500975011421379,0.6,0.6,0.02962342468160386
2022-12-15 16,0.0248623365481582,0.3,0.3,0.004774767541854007
2022-12-15 17,0.0229133988031715,0.3,0.3,0.0026679639715225354
2022-12-15 18,0.0205053561314781,0.3,0.3,0.0010431955488763593
2022-12-15 19,0.0233096027245287,0.3,0.3,0.00303600056376653
2022-12-15 20,0.0345972236896057,0.6,0.6,0.004460700550309214
2022-12-15 21,0.0239936898125997,0.3,0.3,0.0037432536486177834
2022-12-15 22,0.0307957569014265,0.6,0.6,0.0018380113617315276
2022-12-15 23,0.0527072941181278,0.6,0.6,0.03551629383775854
2022-12-16 00,0.0367886884426644,0.6,0.6,0.006658563300277775
2022-12-16 01,0.0431244538186519,0.6,0.6,0.015771777785009756
2022-12-16 02,0.0340852913204972,0.6,0.6,0.004020960011226972
2022-12-16 03,0.0130604774018379,0.3,0.3,1.5029191028530142e-06
2022-12-16 04,0.024584895662306,0.3,0.3,0.004428959647631933
2022-12-16 05,0.0322450596809844,0.6,0.6,0.0026661863999126417
2022-12-16 06,0.0287247781740548,0.6,0.6,0.000984993242950434
2022-12-16 07,0.0253374847568518,0.6,0.6,0.00025770873983862357
2022-12-16 08,0.0224649883403508,0.3,0.3,0.002287399490882778
2022-12-16 09,0.021292922269257,0.3,0.3,0.0014652529394674303
2022-12-16 10,0.0187689788349596,0.3,0.3,0.00042659549004324496
2022-12-16 11,0.0197538367921897,0.3,0.3,0.0007278050933413363
2022-12-16 12,0.0239209572977418,0.3,0.3,0.003663688096861994
2022-12-16 13,0.0226189294930026,0.3,0.3,0.0024137982826792108
2022-12-16 14,0.0194420334683154,0.3,0.3,0.0006196239020344224
2022-12-16 15,0.0191348180232006,0.3,0.3,0.0005249538369072283
2022-12-16 16,0.0217437022438017,0.3,0.3,0.0017528149293794852
2022-12-16 17,0.0319708873920056,0.6,0.6,0.0024938587051994737
2022-12-16 18,0.0261660088272688,0.6,0.6,0.0003743279369477631
2022-12-16 19,0.0257175527081208,0.6,0.6,0.0003071327603157354
2022-12-16 20,0.021917245922752,0.3,0.3,0.001872910614035301
2022-12-16 21,0.0258965624388446,0.6,0.6,0.0003327572288079844
2022-12-16 22,0.0257679565116186,0.6,0.6,0.0003141912154967305
2022-12-16 23,0.0220227226847929,0.3,0.3,0.0019485108391567665
2022-12-17 00,0.0327763060468411,0.6,0.6,0.0030215498986252342
2022-12-17 01,0.0233532177051502,0.3,0.3,0.0030783633470502798
2022-12-17 02,0.0648472862198703,0.6,0.6,0.06525935196523412
2022-12-17 03,0.0492681130798323,0.6,0.6,0.027817278528320444
2022-12-17 04,0.0233184859302111,0.3,0.3,0.003044598826176008
2022-12-17 05,0.0339598822110836,0.6,0.6,0.003917459966612128
2022-12-17 06,0.0372964733286135,0.6,0.6,0.007240720029012706
2022-12-17 07,0.0324136390682429,0.6,0.6,0.0027758689626319476
