Hour,sigma_i,r_LinProv,r_Lin,p2
2022-12-03 03,0.0349628930167871,0.6,0.6,0.004791837893905357
2022-12-03 04,0.0303824401941858,0.5473902530814063,0.5473902530814063,0.00238660370993186
2022-12-03 05,0.0278436978577121,0.5016505823640833,0.5016505823640833,0.0016583031895649621
2022-12-03 06,0.0268541122077855,0.48382154901794966,0.48382154901794966,0.0014141348833349068
2022-12-03 07,0.0322450926144119,0.5809490381294018,0.5809490381294018,0.0030127944117501857
2022-12-03 08,0.0232189427494847,0.418327917925281,0.418327917925281,0.0007066650019852843
2022-12-03 09,0.0272168503250889,0.4903568802343995,0.4903568802343995,0.0015010432699818447
2022-12-03 10,0.0318840439392524,0.5744441450264415,0.5744441450264415,0.0028854573893
2022-12-03 11,0.0271748254675512,0.48959973244586624,0.48959973244586624,0.0014908209234282752
2022-12-03 12,0.0221968570353094,0.3999133418024463,0.3999133418024463,0.0005595518853569918
2022-12-03 13,0.0265014068946642,0.47746697547551337,0.47746697547551337,0.0013325035667424536
2022-12-03 14,0.0267269137820483,0.4815298575668737,0.4815298575668737,0.001384369297454515
2022-12-03 15,0.0243170353886727,0.43811188536931056,0.43811188536931056,0.0008894962397357686
2022-12-03 16,0.0272782995509245,0.4914639903633694,0.4914639903633694,0.001516063003185373
2022-12-03 17,0.0244531943869617,0.4405650164560951,0.4405650164560951,0.0009139981216035387
2022-12-03 18,0.0217358952943394,0.3916083484431999,0.3916083484431999,0.0005002393245132344
2022-12-03 19,0.0443008371973958,0.6,0.6,0.01786796522547439
2022-12-03 20,0.0415019623189322,0.6,0.6,0.01307323826187647
2022-12-03 21,0.0259259952404429,0.46709997634650785,0.46709997634650785,0.0012053929023933872
2022-12-03 22,0.0246548752206864,0.444198632515524,0.444198632515524,0.000951042422429289
2022-12-03 23,0.0220660018421316,0.39755576759666145,0.39755576759666145,0.0005422777546384871
2022-12-04 00,0.0250337041116786,0.45102386581441,0.45102386581441,0.0010230636843719504
2022-12-04 01,0.0239864938647815,0.4321566293971013,0.4321566293971013,0.0008317080741612114
2022-12-04 02,0.0281002730305873,0.5062732113536218,0.5062732113536218,0.001725256868076888
2022-12-04 03,0.0208359273075447,0.37539392653014403,0.37539392653014403,0.0003965593367817153
2022-12-04 04,0.0226048912598411,0.40726475781790594,0.40726475781790594,0.0006156705715746198
2022-12-04 05,0.0341379578015992,0.6,0.6,0.004064920080813361
2022-12-04 06,0.025567674958325,0.46064423978752495,0.46064423978752495,0.0011300231428785197
2022-12-04 07,0.028402619048766,0.5117204783391309,0.5117204783391309,0.0018060810967832686
2022-12-04 08,0.0269471470517961,0.48549772665486307,0.48549772665486307,0.0014361391838247084
2022-12-04 09,0.027990641006034,0.5042980078715281,0.5042980078715281,0.001696464501427014
2022-12-04 10,0.0353676118423869,0.6,0.6,0.005174950458545562
2022-12-04 11,0.0265585122038311,0.47849582271218616,0.47849582271218616,0.0013455282250510255
2022-12-04 12,0.0228469870245815,0.411626516158717,0.411626516158717,0.0006505992137233526
2022-12-04 13,0.021003139166367,0.3784065266088062,0.3784065266088062,0.00041463751515319103
2022-12-04 14,0.0247467344415231,0.44585362934330625,0.44585362934330625,0.0009682133645998749
2022-12-04 15,0.0219228687674022,0.39497698690953814,0.39497698690953814,0.0005237806265149542
2022-12-04 16,0.0221728285541367,0.3994804287017796,0.3994804287017796,0.0005563537552354143
2022-12-04 17,0.0227470628647844,0.4098262160257886,0.4098262160257886,0.0006360340866368796
2022-12-04 18,0.0287348939820527,0.5177069645680817,0.5177069645680817,0.001897307597379998
2022-12-04 19,0.0264778551130775,0.4770426509116909,0.4770426509116909,0.0013271534314780644
2022-12-04 20,0.0249567863584571,0.44963806440631804,0.44963806440631804,0.0010081820217945267
2022-12-04 21,0.0262739644435969,0.4733692209812904,0.4733692209812904,0.0012813632824491322
2022-12-04 22,0.0231205267577397,0.41655478995121975,0.41655478995121975,0.0006915456214994135
2022-12-04 23,0.0240474922451471,0.4332556167941792,0.4332556167941792,0.0008421925227797666
2022-12-05 00,0.0297370243697972,0.5357620122555615,0.5357620122555615,0.0021876244760887504
2022-12-05 01,0.0246342369927617,0.4438268004725857,0.4438268004725857,0.0009472103164494735
2022-12-05 02,0.0241186000115708,0.43453674161529116,0.43453674161529116,0.0008545171434054592
2022-12-05 03,0.0342617826980663,0.6,0.6,0.004169429334888323
2022-12-05 04,0.029170939058183,0.5255630427188926,0.5255630427188926,0.002020832766978163
2022-12-05 05,0.0234634824897696,0.4227337085552459,0.4227337085552459,0.0007451270375407144
2022-12-05 06,0.0389654895633772,0.6,0.6,0.009343781448548564
2022-12-05 07,0.0357988696460835,0.6,0.6,0.005602426898550663
2022-12-05 08,0.0355597069448817,0.6,0.6,0.005362908484537054
2022-12-05 09,0.0236032554745584,0.42525195162685164,0.42525195162685164,0.0007676867547201925
2022-12-05 10,0.0264052938453934,0.4757353388449956,0.4757353388449956,0.0013107492935288028
2022-12-05 11,0.0265089884667567,0.4776035701216295,0.4776035701216295,0.001334228515007377
2022-12-05 12,0.0228051344805334,0.41087247288463613,0.41087247288463613,0.0006444732448859174
2022-12-05 13,0.0292559470372227,0.5270946030169817,0.5270946030169817,0.0020454168438345252
2022-12-05 14,0.0296499922594073,0.5341939838606056,0.5341939838606056,0.0021615101150020003
2022-12-05 15,0.0311068693694349,0.5604420509964089,0.5604420509964089,0.0026210401550547926
2022-12-05 16,0.0286428051641247,0.5160478311663734,0.5160478311663734,0.0018717727980923722
2022-12-05 17,0.0256703934948353,0.4624948852701509,0.4624948852701509,0.0011513330857047415
2022-12-05 18,0.0358609369358442,0.6,0.6,0.005665584527265549
2022-12-05 19,0.0242923373817881,0.4376669096480466,0.4376669096480466,0.0008850955299066884
2022-12-05 20,0.0231928431522886,0.4178576902206205,0.4178576902206205,0.0007026353338259201
2022-12-05 21,0.0530905098644361,0.6,0.6,0.03640505025535767
2022-12-05 22,0.0412168145266176,0.6,0.6,0.012623345784010035
2022-12-05 23,0.0341826088840193,0.6,0.6,0.004102419177823639
2022-12-06 00,0.0299912250458339,0.540341860730531,0.540341860730531,0.0022648760159493593
2022-12-06 01,0.03124245359058,0.5628848265158243,0.5628848265158243,0.00266621192981537
2022-12-06 02,0.025510077147471,0.45960651931284296,0.45960651931284296,0.0011181778647770515
2022-12-06 03,0.0602963858916737,0.6,0.6,0.053861898341923044
2022-12-06 04,0.0205157177884035,0.3696248188284092,0.3696248188284092,0.00036341145003073854
2022-12-06 05,0.0336495898752869,0.6,0.6,0.003668482234200527
2022-12-06 06,0.0270993303343547,0.4882395619064784,0.4882395619064784,0.001472558240401892
2022-12-06 07,0.0285521842138848,0.5144151438453666,0.5144151438453666,0.0018468333829278793
2022-12-06 08,0.031576541362445,0.5689039740505104,0.5689039740505104,0.002779248893356333
2022-12-06 09,0.0271563556929861,0.4892669687011199,0.4892669687011199,0.0014863409775825683
2022-12-06 10,0.037145251223761,0.6,0.6,0.007064503476605039
2022-12-06 11,0.0390985731123841,0.6,0.6,0.009523772283015257
2022-12-06 12,0.0253533783810059,0.45678333009944694,0.45678333009944694,0.001086329401185943
2022-12-06 13,0.0280183305119353,0.5047968804290363,0.5047968804290363,0.0017037106491260598
2022-12-06 14,0.0255219739477079,0.4598208599797188,0.4598208599797188,0.0011206183854936768
2022-12-06 15,0.0279383000071795,0.5033549976186854,0.5033549976186854,0.001682815004922952
2022-12-06 16,0.0282127291116941,0.5082992949171591,0.5082992949171591,0.0017550756629490212
2022-12-06 17,0.026015445245797,0.4687115671455341,0.4687115671455341,0.0012246602726086499
2022-12-06 18,0.027313179303287,0.49209240718410846,0.49209240718410846,0.0015246268058397487
2022-12-06 19,0.0289385672613478,0.5213764778522911,0.5213764778522911,0.001954467839595834
2022-12-06 20,0.0348164696378014,0.6,0.6,0.004657533605554806
2022-12-06 21,0.0315284577091136,0.5680376669666183,0.5680376669666183,0.0027628286866229566
2022-12-06 22,0.0252187945907871,0.45435857900909105,0.45435857900909105,0.001059415570676437
2022-12-06 23,0.030489608280049,0.5493210646050356,0.5493210646050356,0.0024205477038185615
2022-12-07 00,0.0271149584575041,0.4885211285690393,0.4885211285690393,0.0014763281028311239
2022-12-07 01,0.033093240525807,0.5962298350930991,0.5962298350930991,0.0033230033360271624
2022-12-07 02,0.0382346014676174,0.6,0.6,0.008387398680738446
2022-12-07 03,0.0364728225684976,0.6,0.6,0.006310207446769908
2022-12-07 04,0.0309563364597681,0.5577299499606481,0.5577299499606481,0.002571364787301878
2022-12-07 05,0.0426808200416116,0.6,0.6,0.015011075777273685
2022-12-07 06,0.0277282786907456,0.49957111387463904,0.49957111387463904,0.0016286741100563719
2022-12-07 07,0.0470951700442991,0.6,0.6,0.023266738364220677
2022-12-07 08,0.03223849357788,0.5808301454975328,0.5808301454975328,0.0030104416036655277
2022-12-07 09,0.0257477368175992,0.46388835402220957,0.46388835402220957,0.0011675356244729956
2022-12-07 10,0.0263079282045667,0.4739811346917769,0.4739811346917769,0.0012889254195567496
2022-12-07 11,0.0211917823349063,0.38180524741953836,0.38180524741953836,0.0004356750530905273
2022-12-07 12,0.0232680224485888,0.4192121704323885,0.4192121704323885,0.0007142819814192018
2022-12-07 13,0.0320560213866893,0.5775426051196764,0.5775426051196764,0.002945757771859784
2022-12-07 14,0.0251816241001071,0.4536888907230139,0.4536888907230139,0.0010520537881702184
2022-12-07 15,0.0307274190952853,0.553605622445212,0.553605622445212,0.002496786981463444
2022-12-07 16,0.0254746586572156,0.45896839623185437,0.45896839623185437,0.0011109309250867002
2022-12-07 17,0.0233920305501403,0.4214463828807161,0.4214463828807161,0.0007337565837212879
2022-12-07 18,0.0278257534409453,0.5013272838149017,0.5013272838149017,0.0016536767522899107
2022-12-07 19,0.022075154840087,0.3977206740964435,0.3977206740964435,0.0005434747103256278
2022-12-07 20,0.0203747444772355,0.367084949878293,0.367084949878293,0.0003494223393487812
2022-12-07 21,0.0265323950723029,0.47802527909733467,0.47802527909733467,0.0013395621948333533
2022-12-07 22,0.0245379143583022,0.44209138781589125,0.44209138781589125,0.0009294497978390802
2022-12-07 23,0.027635875413296,0.4979063149610097,0.4979063149610097,0.0016051724782196028
2022-12-08 00,0.0275134689306492,0.4957009583442736,0.4957009583442736,0.0015743398727569567
2022-12-08 01,0.038790528193208,0.6,0.6,0.009109879010713392
2022-12-08 02,0.0211379791666236,0.38083589374963517,0.38083589374963517,0.0004296050560116033
2022-12-08 03,0.0210866667329655,0.3799114148115772,0.3799114148115772,0.0004238680826855766
2022-12-08 04,0.0232073554462098,0.4181191533615514,0.4181191533615514,0.0007048741821486467
2022-12-08 05,0.0281815164809553,0.5077369473989792,0.5077369473989792,0.0017467704311440982
2022-12-08 06,0.0289749415950553,0.5220318220447444,0.5220318220447444,0.001964775370051324
2022-12-08 07,0.0306276319035716,0.5518077900203859,0.5518077900203859,0.0024646428056708967
2022-12-08 08,0.0281840961833069,0.5077834250325758,0.5077834250325758,0.001747456010860474
2022-12-08 09,0.0213816970349657,0.3852268769879654,0.3852268769879654,0.00045755003783694265
2022-12-08 10,0.0236592229217278,0.4262602983848662,0.4262602983848662,0.0007768380193846028
2022-12-08 11,0.0264853354287392,0.47717742125459345,0.47717742125459345,0.00132885132975793
2022-12-08 12,0.0244347661646698,0.4402330013447435,0.4402330013447435,0.0009106580571241543
2022-12-08 13,0.0251946210242113,0.4539230519532906,0.4539230519532906,0.0010546243713217935
2022-12-08 14,0.0331873570967838,0.5979255018426054,0.5979255018426054,0.0033583753807045584
2022-12-08 15,0.0265972935257277,0.479194532804994,0.479194532804994,0.0013544157938408955
2022-12-08 16,0.0319370414515816,0.5753989834627602,0.5753989834627602,0.0029039711452360124
2022-12-08 17,0.0234318319926737,0.4221634721455058,0.4221634721455058,0.0007400768552357066
2022-12-08 18,0.0251463447093944,0.4530532737519163,0.4530532737519163,0.0010450951427541746
2022-12-08 19,0.0238546391385472,0.4297810469388764,0.4297810469388764,0.0008093217554071935
2022-12-08 20,0.0237756889985325,0.42835862869836494,0.42835862869836494,0.0007960984084826837
2022-12-08 21,0.0364777693160656,0.6,0.6,0.006315581332509911
2022-12-08 22,0.0229671279759938,0.4137910554576903,0.4137910554576903,0.0006683887865925919
2022-12-08 23,0.040595042150537,0.6,0.6,0.011668644253802856
2022-12-09 00,0.0227310857660552,0.40953836198704174,0.40953836198704174,0.0006337246192923208
2022-12-09 01,0.0309571255745656,0.5577441671777628,0.5577441671777628,0.0025716238825451085
2022-12-09 02,0.0201288406697992,0.3626545833071445,0.3626545833071445,0.0003258902635507292
2022-12-09 03,0.023321161959986,0.42016956721837484,0.42016956721837484,0.0007225869396337741
2022-12-09 04,0.0267559247545803,0.4820525385462464,0.4820525385462464,0.0013911257039513586
2022-12-09 05,0.024052341112998,0.43334297722287085,0.43334297722287085,0.0008430294338805595
2022-12-09 06,0.0234447401835655,0.4223960346992021,0.4223960346992021,0.0007421339033128832
2022-12-09 07,0.030999264286752,0.5585033662473836,0.5585033662473836,0.0025854796290356802
2022-12-09 08,0.0295765961567432,0.5328716308515743,0.5328716308515743,0.0021396201878949514
2022-12-09 09,0.0377359950912249,0.6,0.6,0.007766521869393156
2022-12-09 10,0.0315859179841565,0.569072909504638,0.569072909504638,0.002782456856420326
2022-12-09 11,0.0243828454070383,0.4392975624373208,0.4392975624373208,0.0009012878143511943
2022-12-09 12,0.0289637596804239,0.5218303612324826,0.5218303612324826,0.0019616035107323133
2022-12-09 13,0.0281213956866548,0.5066537711762246,0.5066537711762246,0.0017308357470770847
2022-12-09 14,0.0289280801300171,0.5211875347181479,0.5211875347181479,0.0019515016425869333
2022-12-09 15,0.0248361624333742,0.4474648235324189,0.4474648235324189,0.000985109761427092
2022-12-09 16,0.0294821150068179,0.5311693956052123,0.5311693956052123,0.002111620941772759
2022-12-09 17,0.0287643482662661,0.5182376325455995,0.5182376325455995,0.0019055155249972028
2022-12-09 18,0.0233650385145766,0.4209600764127708,0.4209600764127708,0.0007294896864340686
2022-12-09 19,0.0339669058302516,0.6,0.6,0.00392321275981734
2022-12-09 20,0.0322474222088285,0.5809910096520685,0.5809910096520685,0.003013625226435764
2022-12-09 21,0.0319795138877341,0.5761641951253492,0.5761641951253492,0.0029188523748436626
2022-12-09 22,0.0302264318659982,0.5445795032633006,0.5445795032633006,0.0023376497391939055
2022-12-09 23,0.0268054833172943,0.4829454185786922,0.4829454185786922,0.0014027117867258863
2022-12-10 00,0.024687025837742,0.4447778794191402,0.4447778794191402,0.0009570309495537039
2022-12-10 01,0.0272071925557304,0.49018287943724287,0.49018287943724287,0.0014986904994253797
2022-12-10 02,0.0331326392782016,0.5969396692244767,0.5969396692244767,0.003337787741874742
2022-12-10 03,0.0218372774165262,0.3934349161963846,0.3934349161963846,0.0005129170445248031
2022-12-10 04,0.0334043750092318,0.6,0.6,0.003478848725631904
2022-12-10 05,0.0183309187373262,0.3302620257855356,0.3302620257855356,0.0001854829147931131
2022-12-10 06,0.0323639105973507,0.5830897419483116,0.5830897419483116,0.0030553189569125154
2022-12-10 07,0.0235801494663847,0.42483565841336834,0.42483565841336834,0.000763928379704135
2022-12-10 08,0.0259785395216749,0.468046649069888,0.468046649069888,0.0012166889137823365
2022-12-10 09,0.0369887781500646,0.6,0.6,0.006884706795853636
2022-12-10 10,0.0299290477365525,0.539221632965877,0.539221632965877,0.0022458459298752786
2022-12-10 11,0.0211389189667741,0.3808528258143061,0.3808528258143061,0.0004297106032473818
2022-12-10 12,0.019548669789841,0.3522018388014035,0.3522018388014035,0.0002746433482433238
2022-12-10 13,0.0214106112951527,0.38574781553339715,0.38574781553339715,0.0004609421946125766
2022-12-10 14,0.0222326128261901,0.4005575419158743,0.4005575419158743,0.0005643327181322819
2022-12-10 15,0.021631864989793,0.38973406927504123,0.38973406927504123,0.0004874436603721874
2022-12-10 16,0.0246081361321437,0.4433565500052759,0.4433565500052759,0.0009423774152286343
2022-12-10 17,0.0245553589741008,0.44240568161835975,0.44240568161835975,0.0009326511203544826
2022-12-10 18,0.0213418272754799,0.3845085568795166,0.3845085568795166,0.00045289943502577554
2022-12-10 19,0.0218570425007937,0.3937910171023754,0.3937910171023754,0.0005154126306841459
2022-12-10 20,0.0307153251925319,0.5533877306482855,0.5533877306482855,0.00249287939038925
2022-12-10 21,0.0277054520938308,0.4991598547202616,0.4991598547202616,0.001622850328576474
2022-12-10 22,0.0270399271903943,0.4871693153496353,0.4871693153496353,0.0014582796384639987
2022-12-10 23,0.0279784165178847,0.504077763361243,0.504077763361243,0.0016932710038835826
2022-12-11 00,0.0262294448750544,0.47256712681980123,0.47256712681980123,0.0012714904939238668
2022-12-11 01,0.037730040006119,0.6,0.6,0.007759262671832818
2022-12-11 02,0.028664153601049,0.5164324588070829,0.5164324588070829,0.00187767521066465
2022-12-11 03,0.0248253830510733,0.44727061501038984,0.44727061501038984,0.0009830637011618447
2022-12-11 04,0.0281889018027748,0.5078700062696303,0.5078700062696303,0.0017487335531584205
2022-12-11 05,0.0408633361996001,0.6,0.6,0.012076131466978439
2022-12-11 06,0.0191499718233977,0.34501863102218744,0.34501863102218744,0.00024278973567361728
2022-12-11 07,0.0228942617062532,0.41247824827105634,0.41247824827105634,0.0006575630558775863
2022-12-11 08,0.0270827210206392,0.4879403174619858,0.4879403174619858,0.0014685577954548375
2022-12-11 09,0.0220251248888321,0.39681930121447495,0.39681930121447495,0.0005369529326423348
2022-12-11 10,0.0321796269576103,0.5797695653083996,0.5797695653083996,0.0029894952026629693
2022-12-11 11,0.0246797219786459,0.44464628823510327,0.44464628823510327,0.0009556684869822953
2022-12-11 12,0.0301912580943,0.5439457891946264,0.5439457891946264,0.002326687890298867
2022-12-11 13,0.0244957068617837,0.4413309494819876,0.4413309494819876,0.0009217319651922098
2022-12-11 14,0.0227976604209871,0.4107378152560702,0.4107378152560702,0.0006433831301217113
2022-12-11 15,0.0259324050986236,0.46721546061535935,0.46721546061535935,0.001206767555260226
2022-12-11 16,0.0231788815527264,0.4176061487555859,0.4176061487555859,0.0007004856696249754
2022-12-11 17,0.0196094816595089,0.35329746589768374,0.35329746589768374,0.0002797390780246914
2022-12-11 18,0.0207469973342944,0.37379170497542774,0.37379170497542774,0.0003871605259367104
2022-12-11 19,0.0226197117131626,0.40753177296358173,0.40753177296358173,0.0006177736714269989
2022-12-11 20,0.0280481890854495,0.5053348323515324,0.5053348323515324,0.001711544021561627
2022-12-11 21,0.0238941347765464,0.4304926266257553,0.4304926266257553,0.0008159876555547038
2022-12-11 22,0.0221494448837807,0.3990591329417177,0.3990591329417177,0.0005532527537307324
2022-12-11 23,0.0345853004864338,0.6,0.6,0.004450142734919602
2022-12-12 00,0.0279465074385985,0.5035028681627522,0.5035028681627522,0.001684951209393448
2022-12-12 01,0.0262397926448643,0.4727535591240817,0.4727535591240817,0.0012737812353256315
2022-12-12 02,0.0375325096415416,0.6,0.6,0.007520574936345521
2022-12-12 03,0.0272886633831879,0.49165071205949695,0.49165071205949695,0.0015186046710852217
2022-12-12 04,0.0203875195399138,0.36731511390553734,0.36731511390553734,0.0003506749746857783
2022-12-12 05,0.0292134246171996,0.5263284908117306,0.5263284908117306,0.002033099002523462
2022-12-12 06,0.0287117773355248,0.5172904796869324,0.5172904796869324,0.0018908795765612727
2022-12-12 07,0.0241146174847791,0.43446498976341624,0.43446498976341624,0.0008538239573590826
2022-12-12 08,0.0263077153820453,0.4739773003396608,0.4739773003396608,0.0012888779524671474
2022-12-12 09,0.0231311354935802,0.4167459239931035,0.4167459239931035,0.000693165520344881
2022-12-12 10,0.0214688730688087,0.3867974984035911,0.3867974984035911,0.00046782714518089463
2022-12-12 11,0.0302805583307252,0.5455546816570027,0.5455546816570027,0.002354572351943669
2022-12-12 12,0.0215439970572749,0.38815098215263066,0.38815098215263066,0.00047680331860765586
2022-12-12 13,0.0339663141774874,0.6,0.6,0.003922727958082003
2022-12-12 14,0.023811549492757,0.429004715216884,0.429004715216884,0.0008020879167742916
2022-12-12 15,0.0260982720262717,0.4702038295193325,0.4702038295193325,0.0012426624644460977
2022-12-12 16,0.0316034754073388,0.5693892357199712,0.5693892357199712,0.0027884688554301743
2022-12-12 17,0.0265831232966279,0.47893923253142856,0.47893923253142856,0.0013511644179304229
2022-12-12 18,0.0321443262525547,0.5791335643239219,0.5791335643239219,0.002976970292446946
2022-12-12 19,0.0286953443745419,0.5169944125305811,0.5169944125305811,0.0018863174719085487
2022-12-12 20,0.0242023584247182,0.43604578890304735,0.43604578890304735,0.0008691763052146372
2022-12-12 21,0.036558106098615,0.6,0.6,0.0064032191341519456
2022-12-12 22,0.0269208075529393,0.48502317672229966,0.48502317672229966,0.0014298894416302542
2022-12-12 23,0.0330206893162813,0.5949227042408763,0.5949227042408763,0.003295864901363166
2022-12-13 00,0.0541047637033728,0.6,0.6,0.03878221421091695
2022-12-13 01,0.0301822705894732,0.5437838643291362,0.5437838643291362,0.002323891400448936
2022-12-13 02,0.0352587208620829,0.6,0.6,0.005070154165406844
2022-12-13 03,0.0272191685823933,0.49039864750011125,0.49039864750011125,0.0015016083471385974
2022-12-13 04,0.0265396079353874,0.4781552308366956,0.4781552308366956,0.0013412083051710989
2022-12-13 05,0.0278927772339633,0.5025348290544582,0.5025348290544582,0.0016709943783255392
2022-12-13 06,0.0278909219153846,0.5025014024007777,0.5025014024007777,0.0016705136214422054
2022-12-13 07,0.0326564048297002,0.5883595126068674,0.5883595126068674,0.0031613009252492484
2022-12-13 08,0.0346901426372726,0.6,0.6,0.0045434964882626
2022-12-13 09,0.0287126003700637,0.5173053080246718,0.5173053080246718,0.001891108228227898
2022-12-13 10,0.0212615510995986,0.3830622478947472,0.3830622478947472,0.0004436297146439218
2022-12-13 11,0.024049919821012,0.43329935361579613,0.43329935361579613,0.0008426114564523947
2022-12-13 12,0.0225802965234524,0.40682164268659216,0.40682164268659216,0.000612190525601797
2022-12-13 13,0.0318078132623122,0.5730707224416799,0.5730707224416799,0.00285893509555019
2022-12-13 14,0.0255653260520676,0.46060192032988806,0.46060192032988806,0.0011295386184772176
2022-12-13 15,0.0372658769271523,0.6,0.6,0.007204872230289767
2022-12-13 16,0.0228425083448159,0.41154582528482103,0.41154582528482103,0.0006499419120328171
2022-12-13 17,0.0264952561018988,0.47735615870151554,0.47735615870151554,0.001331105107123586
2022-12-13 18,0.0206351189386027,0.3717760293766079,0.3717760293766079,0.0003755475529266805
2022-12-13 19,0.0208196399048925,0.3751004818495047,0.3751004818495047,0.0003948267886959262
2022-12-13 20,0.0277087777105723,0.4992197712436925,0.4992197712436925,0.0016236980579569652
2022-12-13 21,0.0213387918499265,0.3844538686335672,0.3844538686335672,0.00045254664054143994
2022-12-13 22,0.0474765138447778,0.6,0.6,0.02404486539309352
2022-12-13 23,0.0526590559077461,0.6,0.6,0.035404806176117465
2022-12-14 00,0.0236985005291886,0.4269679498885303,0.4269679498885303,0.0007833007048548982
2022-12-14 01,0.0214225231271768,0.3859624270229503,0.3859624270229503,0.00046234442923057616
2022-12-14 02,0.0359048379691846,0.6,0.6,0.005710505038506288
2022-12-14 03,0.0202590493739371,0.3650005099363389,0.3650005099363389,0.00033821393090493085
2022-12-14 04,0.0299413148396811,0.539442645255977,0.539442645255977,0.0022495935316349503
