Hour,sigma_i,r_LinProv,r_Lin,p2
2022-12-31 06,0.0326938667022003,0.589034450621644,0.589034450621644,0.0031750078819756796
2022-12-31 07,0.0568062874961241,1.0234598633413619,1.0234598633413619,0.016836928527407907
2022-12-31 08,0.0281413758806178,0.5070137476415816,0.5070137476415816,0.0017361222439303803
2022-12-31 09,0.0312416842693517,0.562870965912819,0.562870965912819,0.0026659544734067096
2022-12-31 10,0.0362360296446119,0.6528524144556784,0.6528524144556784,0.004603385323618551
2022-12-31 11,0.0277426477927847,0.4998299971753701,0.4998299971753701,0.001632346216374372
2022-12-31 12,0.0600974212664388,1.0827551186251059,1.0827551186251059,0.01920365052129715
2022-12-31 13,0.0368526837947169,0.6639624658252281,0.6639624658252281,0.004877814622201037
2022-12-31 14,0.0325456170152343,0.5863634856448714,0.5863634856448714,0.003120941265063446
2022-12-31 15,0.0409126477594825,0.7371094773216821,0.7371094773216821,0.006859291543108007
2022-12-31 16,0.0367514283324411,0.6621381800612548,0.6621381800612548,0.004832249667337549
2022-12-31 17,0.0265906997060482,0.47907573416340815,0.47907573416340815,0.0013529022660465964
2022-12-31 18,0.028032574976153,0.5050535181718673,0.5050535181718673,0.001707445136425107
2022-12-31 19,0.0259703482395943,0.4678990694830443,0.4678990694830443,0.0012149238370822866
2022-12-31 20,0.027792596978821,0.5007299149374348,0.5007299149374348,0.0016451476666074073
2022-12-31 21,0.0404416808638094,0.7286242244398283,0.7286242244398283,0.0066146569295965595
2022-12-31 22,0.0324024098912005,0.583783370836222,0.583783370836222,0.0030691632476643276
2022-12-31 23,0.0293141370970097,0.5281429938424075,0.5281429938424075,0.0020623396535151433
2023-01-01 00,0.0254019751950692,0.45765888262844195,0.45765888262844195,0.0010961475317512778
2023-01-01 01,0.0410379836385603,0.7393676118931675,0.7393676118931675,0.006925013786565114
