Hour,sigma_i,r_LinProv,r_Lin,p2
2022-12-04 20,0.0249567863584571,0.3749003672489136,0.47237446273363115,0.0007960534966933272
2022-12-04 21,0.0262739644435969,0.3834680759534097,0.4831697757012962,0.0011681696636431987
2022-12-04 22,0.0231205267577397,0.3629562440189016,0.457324867463816,0.0004240874655323511
2022-12-04 23,0.0240474922451471,0.368985778191105,0.4649220805207923,0.0005918542378254755
2022-12-05 00,0.0297370243697972,0.40599387486293903,0.5115522823273032,0.002622793039583968
2022-12-05 01,0.0246342369927617,0.37280231457154556,0.4697309163601474,0.0007189023690542023
2022-12-05 02,0.0241186000115708,0.36944830534382556,0.4655048647332202,0.0006063605110068508
2022-12-05 03,0.0342617826980663,0.4354255908565572,0.5486362444792621,0.005609703613622405
2022-12-05 04,0.029170939058183,0.4023117197264985,0.5069127668553881,0.0023357854263716987
2022-12-05 05,0.0234634824897696,0.36518703182483264,0.46013566009928913,0.00048164945600667953
2022-12-05 06,0.0389654895633772,0.4660212944352764,0.5871868309884483,0.009910654760801961
2022-12-05 07,0.0357988696460835,0.4454237174369099,0.5612338839705064,0.00689144931641317
2022-12-05 08,0.0355597069448817,0.44386806115930033,0.5592737570607185,0.006683692452439251
2022-12-05 09,0.0236032554745584,0.3660961983467622,0.4612812099169204,0.000506601677488754
2022-12-05 10,0.0264052938453934,0.38432232039584496,0.48424612369876463,0.001210494079636244
2022-12-05 11,0.0265089884667567,0.3849968118105495,0.4850959828812924,0.0012446009592083072
2022-12-05 12,0.0228051344805334,0.36090474529656713,0.4547399790736746,0.0003755953628558862
2022-12-05 13,0.0292559470372227,0.4028646621191688,0.5076094742701527,0.0023776390946572607
2022-12-05 14,0.0296499922594073,0.40542776631757926,0.5108389855601498,0.002577396685681982
2022-12-05 15,0.0311068693694349,0.4149041604648747,0.5227792421857421,0.003398094745209227
2022-12-05 16,0.0286428051641247,0.398876423153991,0.5025842931740286,0.0020855973650764055
2022-12-05 17,0.0256703934948353,0.37954209196549904,0.4782230358765288,0.0009860029228982992
2022-12-05 18,0.0358609369358442,0.4458274399591311,0.5617425743485052,0.006945855904995584
2022-12-05 19,0.0242923373817881,0.37057839640432866,0.4669287794694541,0.0006428257939060841
2022-12-05 20,0.0231928431522886,0.3634266328069057,0.45791755733670114,0.00043579932166163445
2022-12-05 21,0.0530905098644361,0.5578988171103686,0.7029525095590644,0.027612429369367034
