DateHour,Std F_rec,Std F_ori
2023-02-07 15,0.04090192523858766,0.042082508197371776
2023-02-07 16,0.032707593306302025,0.03357510373224523
2023-02-07 17,0.054586287972714996,0.05595230122744524
2023-02-07 18,0.034566861307269506,0.03555846294378061
2023-02-07 19,0.03726805242694543,0.03833844024702429
2023-02-07 20,0.03178965558991125,0.03271013302201479
2023-02-07 21,0.03565891102850244,0.036700670071403846
2023-02-07 22,0.03038684239395657,0.03128412338523448
2023-02-07 23,0.02897467336245292,0.02984254243695283
2023-02-08 00,0.034290808193024935,0.03532789365557616
2023-02-08 01,0.05062264300252595,0.05213515909624267
2023-02-08 02,0.02532204467088667,0.02611131463735849
2023-02-08 03,0.02373134696957849,0.024477578139073104
2023-02-08 04,0.023424763726748832,0.024165662014493158
2023-02-08 05,0.023843363299261747,0.02459589559510186
2023-02-08 06,0.03329984157345451,0.0343241248057647
2023-02-08 07,0.0320040584898152,0.032970254892297275
2023-02-08 08,0.03567357317589326,0.03671524909092628
2023-02-08 09,0.03957913599216149,0.04074989314782219
2023-02-08 10,0.04291276200686948,0.04419408240890619
2023-02-08 11,0.027644626526080948,0.02848494066754111
2023-02-08 12,0.04027106355743951,0.04150253144217424
2023-02-08 13,0.05770723934271857,0.05944951757349011
2023-02-08 14,0.029725706982350383,0.030632915231802466
2023-02-08 15,0.02782773369794625,0.028685659702245465
2023-02-08 16,0.03447640179747405,0.03552427194400558
2023-02-08 17,0.032133090054770524,0.033115354663504494
2023-02-08 18,0.030492832819654203,0.03142758142897132
2023-02-08 19,0.05933327098495338,0.06104220329463099
2023-02-08 20,0.03277128719237807,0.03386446036194587
2023-02-08 21,0.04025189421017953,0.04161944699152634
2023-02-08 22,0.026309191682981244,0.027241639423961822
2023-02-08 23,0.04497779724423658,0.04661480236329043
2023-02-09 00,0.037459740483106185,0.03890233954428259
2023-02-09 01,0.032427124328584404,0.033692053630157946
2023-02-09 02,0.05026243623772572,0.052242594076065796
2023-02-09 03,0.034406663165786076,0.035773888135837956
2023-02-09 04,0.022453809329536358,0.02336550317442963
2023-02-09 05,0.02746373068412192,0.028560397660177924
2023-02-09 06,0.033181654529143165,0.034463658461444585
2023-02-09 07,0.06072001220795536,0.0628108249517094
2023-02-09 08,0.03795886514285212,0.03921277798522028
2023-02-09 09,0.028212586135219906,0.029117647578036338
2023-02-09 10,0.02826928275717896,0.029172662530557683
2023-02-09 11,0.02883313562785649,0.029755243829332985
2023-02-09 12,0.03389767702128068,0.03499572536817949
2023-02-09 13,0.026123468970401496,0.026983097144931828
2023-02-09 14,0.028945152718512383,0.029910198331377206
2023-02-09 15,0.029596347832797246,0.03059392011087646
2023-02-09 16,0.03265970719655215,0.03376111434549364
2023-02-09 17,0.03077546361471272,0.03179733520373009
2023-02-09 18,0.029872729080307435,0.03086227963458421
2023-02-09 19,0.0292270576971235,0.030202321642852626
2023-02-09 20,0.03283812445068587,0.03394327012301481
2023-02-09 21,0.027775924135606207,0.028740502162523964
2023-02-09 22,0.028698772092451422,0.02970396502863506
2023-02-09 23,0.03706764367058787,0.038393218821191066
2023-02-10 00,0.04457379703286653,0.0461613141629103
2023-02-10 01,0.04146546823509022,0.043002709439198934
2023-02-10 02,0.03517436066662803,0.036478066771788165
2023-02-10 03,0.06076050581381829,0.06303324127071595
2023-02-10 04,0.03351294453782891,0.03468451496247961
2023-02-10 05,0.027441229819473226,0.028441376344118377
2023-02-10 06,0.0315719074213477,0.03266554815183536
2023-02-10 07,0.04149266630351845,0.04282504882564022
2023-02-10 08,0.038963769703662464,0.04017652091771386
2023-02-10 09,0.02643440634138618,0.02725011373383294
2023-02-10 10,0.04253701423491448,0.043848450756379595
2023-02-10 11,0.029993271171234622,0.03092374238323421
2023-02-10 12,0.03163934124260594,0.032640666159398264
2023-02-10 13,0.02948064428337873,0.030434587662260384
2023-02-10 14,0.04690232439299379,0.04831744291124464
2023-02-10 15,0.03052669877874112,0.031529388854393464
2023-02-10 16,0.02870938970980366,0.029656889526008475
2023-02-10 17,0.03517475700198649,0.03633429384578351
2023-02-10 18,0.03129030241392356,0.032273228699642574
2023-02-10 19,0.04175411201436153,0.043022207280132244
2023-02-10 20,0.031887967493306565,0.032967723524619526
2023-02-10 21,0.03274234475013657,0.033881283440244464
2023-02-10 22,0.023454520371739746,0.024278727391240748
2023-02-10 23,0.02812787097715653,0.029126631764429967
2023-02-11 00,0.02656167008384749,0.027523577644617846
2023-02-11 01,0.031120449515999033,0.03224292732264254
2023-02-11 02,0.026698304775064234,0.027657402406110553
2023-02-11 03,0.028344086570826977,0.029403248908872182
2023-02-11 04,0.021766994629306247,0.02259577087474406
2023-02-11 05,0.024571236656882732,0.025511086576731363
2023-02-11 06,0.020992533194713853,0.021799855595771845
2023-02-11 07,0.031830449428597585,0.03303278002619446
2023-02-11 08,0.024076276414778764,0.02496656360567146
2023-02-11 09,0.02776208348601502,0.02876054575259474
2023-02-11 10,0.02908806326395662,0.030098070316381623
2023-02-11 11,0.023421463619329768,0.024222798815790134
2023-02-11 12,0.025696731759655356,0.02656079966450614
2023-02-11 13,0.02616895946821724,0.027042977438611934
2023-02-11 14,0.03383147246129399,0.034952887103515004
2023-02-11 15,0.025566277483793927,0.026414791377900437
2023-02-11 16,0.027819260173827604,0.0287438163434399
2023-02-11 17,0.023620516332105716,0.024383040246250258
2023-02-11 18,0.027794989853098806,0.02865472392200602
2023-02-11 19,0.026343689425830343,0.02714463085877236
2023-02-11 20,0.029373151031921542,0.03026310101542847
2023-02-11 21,0.03643455814230716,0.037556039718169384
2023-02-11 22,0.06272285488610446,0.06462678654343953
2023-02-11 23,0.034735589676605984,0.03580972983862179
2023-02-12 00,0.042099381073755986,0.04341276502984657
2023-02-12 01,0.04337250924471514,0.04472435508465136
2023-02-12 02,0.05896049693118495,0.060827356117265724
2023-02-12 03,0.03565630400730641,0.03681477224415006
2023-02-12 04,0.06080905611721036,0.06277521760262139
2023-02-12 05,0.02766432699627422,0.028571776032656798
2023-02-12 06,0.02052744477569492,0.021216097462102762
2023-02-12 07,0.026917320676435902,0.02781868750154372
2023-02-12 08,0.025717595425577732,0.026573400858816935
2023-02-12 09,0.02605102880936018,0.02691187581634125
2023-02-12 10,0.02720926959223656,0.02810058976955508
2023-02-12 11,0.02514194517111047,0.0259624512747194
2023-02-12 12,0.027889714611851902,0.02880409993781307
2023-02-12 13,0.027646768527845176,0.028560600105756794
2023-02-12 14,0.02626290269397912,0.027139139747985448
2023-02-12 15,0.02988573927559035,0.030894155223112906
2023-02-12 16,0.026878024367002065,0.02778514802241439
2023-02-12 17,0.028263328954062632,0.029207208805405355
2023-02-12 18,0.029636794640906242,0.030608231068342828
2023-02-12 19,0.02607989916052546,0.026939636397519007
2023-02-12 20,0.0253529414875991,0.02619986013830406
2023-02-12 21,0.030856437548064292,0.03188085179894551
2023-02-12 22,0.024528372818288353,0.025363822766387597
2023-02-12 23,0.047689298003857045,0.04932605104586545
2023-02-13 00,0.027956613718326043,0.028959622976414214
2023-02-13 01,0.040186953681183024,0.04165584633278582
2023-02-13 02,0.029452583286236372,0.030546517019193108
2023-02-13 03,0.02085395925120155,0.021634214711812007
2023-02-13 04,0.02009494332312082,0.020849773161862775
2023-02-13 05,0.028156758232705113,0.029211207483758446
2023-02-13 06,0.04212866255487045,0.04361998174396543
2023-02-13 07,0.04498642615507315,0.046480507342310455
2023-02-13 08,0.03901654457770095,0.040265262793971565
2023-02-13 09,0.05789063828311123,0.05962202124213547
2023-02-13 10,0.02657285516221815,0.027416404210044265
2023-02-13 11,0.031495355882756225,0.03250026112832864
2023-02-13 12,0.03049680065352851,0.03147498526728093
2023-02-13 13,0.03915027422835302,0.04040838019518575
2023-02-13 14,0.02960089033997981,0.03055597246743907
2023-02-13 15,0.028937291286816103,0.029873298807862627
2023-02-13 16,0.03870754035961917,0.039960672173770646
2023-02-13 17,0.038890322947105656,0.04012619266396577
2023-02-13 18,0.030326389195180877,0.0312770428287972
2023-02-13 19,0.031940520606666974,0.03293366896689118
2023-02-13 20,0.030217423799539983,0.03116929999708493
2023-02-13 21,0.039422947365437125,0.040658056261493616
2023-02-13 22,0.028754075518127576,0.029658502684322106
2023-02-13 23,0.03386147256098858,0.03493754789079879
2023-02-14 00,0.03698870764570668,0.03818240834587991
2023-02-14 01,0.04233278736553203,0.04369950416886126
2023-02-14 02,0.025218807370333753,0.026039098960979577
2023-02-14 03,0.023494279572627515,0.024234573199051698
2023-02-14 04,0.03180856385752831,0.03280376987016244
2023-02-14 05,0.03520651030376016,0.036285892152402875
2023-02-14 06,0.04227716011690665,0.0435504430314933
2023-02-14 07,0.04275038800649913,0.04397957502990532
2023-02-14 08,0.041662947926204424,0.04280737182069379
2023-02-14 09,0.02555419957581694,0.026284832415429175
2023-02-14 10,0.025369807018289503,0.026087576536215337
2023-02-14 11,0.028395151439573694,0.029190752010132014
2023-02-14 12,0.024847351270776315,0.025540850534033474
2023-02-14 13,0.031563872085357686,0.03244224651715225
2023-02-14 14,0.024375881441523244,0.025053121660852256
2023-02-14 15,0.028413470500229705,0.02920184531102626
2023-02-14 16,0.03188586740697255,0.03277534522551727
2023-02-14 17,0.04133709668915384,0.042495292282895086
2023-02-14 18,0.050057754485212706,0.05139625701151214
2023-02-14 19,0.02838790585614819,0.029180022368377013
2023-02-14 20,0.027534222213699378,0.028292017560804975
2023-02-14 21,0.029143178039123235,0.02996761300033793
2023-02-14 22,0.031117973009673734,0.03200391756556365
2023-02-14 23,0.0332939351883344,0.03425745529802441
2023-02-15 00,0.030510063786328187,0.03140848332496722
2023-02-15 01,0.035546060134583654,0.03659196935604594
2023-02-15 02,0.028386786601481567,0.029228491463655037
2023-02-15 03,0.01941804602328253,0.01999675708436115
2023-02-15 04,0.024531446237991864,0.02526569477518574
2023-02-15 05,0.023777172429069956,0.024485223375223904
2023-02-15 06,0.02606926809060286,0.026834466395001047
2023-02-15 07,0.042065329539970366,0.04325836360440614
2023-02-15 08,0.02729242692725797,0.02843676115061672
2023-02-15 09,0.02424797881947741,0.024914816350563383
2023-02-15 10,0.021402086782943138,0.021989658140152454
2023-02-15 11,0.021280090899360914,0.02186332152376644
2023-02-15 12,0.023449611659084376,0.02409340071743173
2023-02-15 13,0.043445279011969776,0.0446319689085688
2023-02-15 14,0.03744601815478269,0.038471354554227864
2023-02-15 15,0.028704837789203654,0.02949545446214263
2023-02-15 16,0.030632472918628254,0.03147416092576035
2023-02-15 17,0.02921603665633132,0.030018026920178794
2023-02-15 18,0.029778744357489676,0.030594314311128253
2023-02-15 19,0.037772405872172524,0.038808175476692464
2023-02-15 20,0.03172900595728544,0.03261613834407849
2023-02-15 21,0.04499511909594603,0.0462545490349716
2023-02-15 22,0.032616544155800856,0.03355257300431175
2023-02-15 23,0.03208546422692344,0.033050917412342146
2023-02-16 00,0.032936847859734664,0.03395718827208225
2023-02-16 01,0.03277244440292299,0.0338171078487114
2023-02-16 02,0.07068076252086808,0.07287388357322017
2023-02-16 03,0.03702122807923296,0.03821260108994276
2023-02-16 04,0.026814802101556977,0.02767504749037944
2023-02-16 05,0.023525462724936445,0.02427515297432764
2023-02-16 06,0.030360316723524763,0.03131218990663799
2023-02-16 07,0.03776036320377389,0.03890584058442293
2023-02-16 08,0.05423861555276188,0.055784029724399053
2023-02-16 09,0.028460815409370947,0.029289474558171415
2023-02-16 10,0.02867545759429737,0.029507079639378774
2023-02-16 11,0.03135977554217485,0.03226322295293312
2023-02-16 12,0.03369790757061346,0.03467801500638089
2023-02-16 13,0.03028350006454416,0.031172656892258375
2023-02-16 14,0.030940319928152927,0.031851700396485286
2023-02-16 15,0.03243443487297353,0.03338768406349525
2023-02-16 16,0.030046253556323364,0.030922965461991667
2023-02-16 17,0.032476744069880076,0.03342376619682706
2023-02-16 18,0.02825364317960388,0.029081658182496216
2023-02-16 19,0.046980328573977985,0.04834614226896106
2023-02-16 20,0.04855381691637796,0.049956845314911055
2023-02-16 21,0.030411022325239453,0.031332575657629154
2023-02-16 22,0.033054652141495486,0.03406004599853711
2023-02-16 23,0.045481801392653724,0.04685187042457028
2023-02-17 00,0.0416813118065953,0.04297676086670311
2023-02-17 01,0.030518099582525604,0.03150763210535107
2023-02-17 02,0.03839807823640529,0.03968507302061469
2023-02-17 03,0.032848927370731945,0.0339663243038236
2023-02-17 04,0.03746040318073492,0.038732137623038315
2023-02-17 05,0.05314520023019699,0.05488519797069651
2023-02-17 06,0.03291888512375168,0.034039378315568365
2023-02-17 07,0.033533553500236485,0.03462196315780282
2023-02-17 08,0.03482261872807882,0.0359087766329653
2023-02-17 09,0.036953922821235045,0.038121104377458824
2023-02-17 10,0.041583949252622224,0.042917438939809434
2023-02-17 11,0.024457259949613418,0.025249000189820143
2023-02-17 12,0.03646820159983197,0.037648038924259226
2023-02-17 13,0.02900273094307556,0.029971435006278187
2023-02-17 14,0.03037026540944927,0.03140647237096433
2023-02-17 15,0.04575698218257018,0.04733436284661767
2023-02-17 16,0.04218860706605768,0.04361000380179412
2023-02-17 17,0.06785851427701986,0.06976042049530397
2023-02-17 18,0.03983801352563248,0.04110199192776065
2023-02-17 19,0.04985360702256406,0.051427750776617036
2023-02-17 20,0.0340485129668457,0.035153952709628816
2023-02-17 21,0.036867682987911723,0.038070958181979926
2023-02-17 22,0.0422028596184398,0.043663436880928004
2023-02-17 23,0.03151068323415518,0.032621698458929795
2023-02-18 00,0.029854181107587197,0.03094935125817789
2023-02-18 01,0.032359522321882335,0.03359858079857999
2023-02-18 02,0.035357085751155794,0.03673182501826668
2023-02-18 03,0.03063353820286818,0.03183165661195787
2023-02-18 04,0.026465963867526154,0.027492349454127922
2023-02-18 05,0.043707041363383374,0.04539051870814328
2023-02-18 06,0.026016989252043588,0.02703339055165306
2023-02-18 07,0.02857428467340997,0.02964929766151161
2023-02-18 08,0.0376607438790579,0.039012792851991315
2023-02-18 09,0.048049556257685117,0.04966036760058197
2023-02-18 10,0.028983472231351306,0.02994869507109135
2023-02-18 11,0.02839972764050629,0.029347906290924344
2023-02-18 12,0.03195314868703327,0.033043619567542065
2023-02-18 13,0.03966088683691368,0.04101413585747767
2023-02-18 14,0.031529832207952635,0.032654472814083936
2023-02-18 15,0.03671124113635978,0.03804654885021528
2023-02-18 16,0.03474606575380466,0.03595602672484752
2023-02-18 17,0.03542357992057786,0.0365939871425917
2023-02-18 18,0.03050639049700421,0.03147790660734974
2023-02-18 19,0.024437547763313264,0.025193631549358386
2023-02-18 20,0.030166854924886386,0.031110377636961985
2023-02-18 21,0.03585259168508522,0.036995567725092736
2023-02-18 22,0.022835941967622397,0.023565635628248555
2023-02-18 23,0.02182196591108278,0.022519917869812806
2023-02-19 00,0.027847300500941127,0.028744368773973954
2023-02-19 01,0.022122529339661794,0.0228556380979803
2023-02-19 02,0.03612219888386805,0.03728973949503861
2023-02-19 03,0.026474007397236664,0.02739892071803947
2023-02-19 04,0.022517849164518624,0.023307960317061994
2023-02-19 05,0.043054759517756516,0.04454512046877613
2023-02-19 06,0.025646793054590042,0.02652046895858649
2023-02-19 07,0.029343197568639182,0.030321143326219994
2023-02-19 08,0.03064315149245246,0.03163552854782496
2023-02-19 09,0.025874255191705116,0.026690510517586433
2023-02-19 10,0.02622307610947398,0.0270343301716671
2023-02-19 11,0.027287242043817248,0.028137542115445453
2023-02-19 12,0.0392788895793858,0.04049174585312707
2023-02-19 13,0.037709973815908314,0.038955051382333045
2023-02-19 14,0.024323062697416378,0.025142130854770378
2023-02-19 15,0.03209724391862407,0.03316631041794263
2023-02-19 16,0.036309862184628616,0.037504261811052646
2023-02-19 17,0.062052759731857116,0.06385991398495015
2023-02-19 18,0.0390800210548383,0.04027893023278523
2023-02-19 19,0.03306020277177734,0.03407003960699813
2023-02-19 20,0.030392970241616808,0.03134396258107039
2023-02-19 21,0.024602066580003853,0.025384339193451136
2023-02-19 22,0.03204723745356828,0.03307408143720414
2023-02-19 23,0.03990970782633044,0.041197280731455364
2023-02-20 00,0.027234193759866743,0.0281275319481766
2023-02-20 01,0.036749258955784604,0.0379576967819025
2023-02-20 02,0.03481013066286124,0.036031601798528566
2023-02-20 03,0.029871263330089937,0.030939368863747544
2023-02-20 04,0.06487370811818603,0.0671811734693347
2023-02-20 05,0.043974025004276655,0.04540735351363254
2023-02-20 06,0.037124963308740835,0.03841644780989559
2023-02-20 07,0.02901972912269048,0.03002720635631693
2023-02-20 08,0.03170759217833151,0.032760666977792244
2023-02-20 09,0.028115252747324418,0.029038972699845126
2023-02-20 10,0.03217399465458218,0.03323749753349508
2023-02-20 11,0.031102399188259727,0.03214347625220925
2023-02-20 12,0.03009692498831014,0.031114406774071717
2023-02-20 13,0.0334208899435199,0.03455514132520601
2023-02-20 14,0.029272002087735685,0.03025730149858451
2023-02-20 15,0.02984002381774301,0.030863296200760084
2023-02-20 16,0.03139054547212802,0.032454781024454905
2023-02-20 17,0.03629931827016019,0.037508510878785505
2023-02-20 18,0.03808671907721193,0.03894566716410204
2023-02-20 19,0.025422455816323717,0.026222285062709707
2023-02-20 20,0.026175148208250867,0.027001216008443418
2023-02-20 21,0.026257440752267925,0.027095927266260214
2023-02-20 22,0.03485113739723975,0.03598597644203704
2023-02-20 23,0.032047631665720756,0.03310626593615305
2023-02-21 00,0.031783963667276614,0.03287023452994016
2023-02-21 01,0.032254189978298174,0.033384308597350566
2023-02-21 02,0.02050396691561225,0.02123039886962805
2023-02-21 03,0.03946982074572668,0.04086499115493905
2023-02-21 04,0.031157263845220624,0.032200074063718186
2023-02-21 05,0.05445232386943311,0.056315197679826554
2023-02-21 06,0.030458246957853232,0.03147187365371608
2023-02-21 07,0.037362756272942485,0.03855720861004117
2023-02-21 08,0.04958861937663525,0.051065463797771174
2023-02-21 09,0.027191910468933805,0.0281219102919756
2023-02-21 10,0.033078295645514844,0.034141152795701894
2023-02-21 11,0.022392605149917914,0.023055587062332225
2023-02-21 12,0.025327612098109603,0.026080271435944675
2023-02-21 13,0.027480903127369668,0.028292762576990968
2023-02-21 14,0.028869242771476525,0.02970832051444048
2023-02-21 15,0.028396903355370283,0.029207307429399778
2023-02-21 16,0.030182046275506455,0.031022339537885912
2023-02-21 17,0.03229959900818394,0.033160078415093205
2023-02-21 18,0.02627387475789332,0.02698764627458745
2023-02-21 19,0.021024826120388862,0.021593097502718168
2023-02-21 20,0.02361689575309426,0.024252439196210458
2023-02-21 21,0.030354751650511737,0.031173003917677237
2023-02-21 22,0.02152067985824982,0.0221053297870523
2023-02-21 23,0.040583423640223194,0.04170493061192851
2023-02-22 00,0.0319275921976977,0.032815177949678115
2023-02-22 01,0.04455205905022461,0.04581724996285189
2023-02-22 02,0.04113518655246388,0.04232177847233088
2023-02-22 03,0.01986599774304707,0.020441119291786835
2023-02-22 04,0.018233326549374526,0.018761828768202173
2023-02-22 05,0.02800243308800016,0.028804142547799096
2023-02-22 06,0.024154144591281672,0.024837458359381805
2023-02-22 07,0.03213888788357492,0.03300848857358065
2023-02-22 08,0.024787205518998795,0.02544690975502011
2023-02-22 09,0.020933051995527578,0.021487114243491267
2023-02-22 10,0.02651824357871818,0.027220495691417337
2023-02-22 11,0.024784201986361543,0.02544671104547748
2023-02-22 12,0.02875850218074803,0.029539837862157733
2023-02-22 13,0.026158979277396355,0.026872212956760032
2023-02-22 14,0.02434801363004633,0.0250096770723463
2023-02-22 15,0.02357309153504011,0.024222462401256608
2023-02-22 16,0.026679853962482875,0.027415696907351374
2023-02-22 17,0.031280879359798355,0.03214641943181824
2023-02-22 18,0.02737647548680696,0.028129366870022245
2023-02-22 19,0.025474908251446205,0.026181454714197132
2023-02-22 20,0.024498559532616256,0.02520695665472091
2023-02-22 21,0.02479099374816986,0.025532303918405396
2023-02-22 22,0.03520455073738475,0.03626997937442751
2023-02-22 23,0.030034949655515727,0.030958087020792974
2023-02-23 00,0.03299211934347434,0.03401823679021879
2023-02-23 01,0.024643864456897008,0.025440922823931837
2023-02-23 02,0.0323342740833939,0.03338844285087835
2023-02-23 03,0.022292695159669022,0.02302787012542044
2023-02-23 04,0.025472532887340953,0.02631228671880102
2023-02-23 05,0.025461962005817327,0.026292055374997864
2023-02-23 06,0.02992253254499555,0.03087304850471546
2023-02-23 07,0.0458492071710601,0.04725732519350264
2023-02-23 08,0.034097201803718453,0.03510921417272347
2023-02-23 09,0.03740813306633373,0.03849603326252107
2023-02-23 10,0.02656883070192397,0.027337727866632872
2023-02-23 11,0.02673333743312435,0.0275008222370682
2023-02-23 12,0.029584074805385396,0.030428988978089433
2023-02-23 13,0.027371992551746435,0.028155199861297647
2023-02-23 14,0.037982769089367215,0.03908338091625003
2023-02-23 15,0.03671509290265124,0.037785709739417604
2023-02-23 16,0.0330834953558415,0.03405179278084343
2023-02-23 17,0.037882514683163566,0.03898430789369328
2023-02-23 18,0.029155981045026133,0.029984215603644875
2023-02-23 19,0.03594958414490453,0.036960545463017726
2023-02-23 20,0.03754979409075719,0.03863078412993769
2023-02-23 21,0.03474033251391176,0.03575753492781956
2023-02-23 22,0.02625003626114856,0.027034292061873025
2023-02-23 23,0.02812702813022689,0.028967039317832757
2023-02-24 00,0.03495966933100335,0.03607602722114437
2023-02-24 01,0.032600180441657314,0.03365256481837515
2023-02-24 02,0.04723362303122618,0.048795857080358496
2023-02-24 03,0.07570141800694666,0.07816245627660906
2023-02-24 04,0.02900549222293241,0.029955907017549587
2023-02-24 05,0.023866185070202394,0.024658292133372933
2023-02-24 06,0.03362293640646769,0.03470747983255393
2023-02-24 07,0.03091245423738903,0.03187413658522451
2023-02-24 08,0.025007349319581266,0.025753778777271533
2023-02-24 09,0.02681059179707418,0.0275992618652934
2023-02-24 10,0.024563934816006137,0.025290334155932223
2023-02-24 11,0.026714455884563306,0.027505133129890003
2023-02-24 12,0.027691257017919645,0.028520868086642216
2023-02-24 13,0.04300863521521334,0.044284062421453926
2023-02-24 14,0.02866619518042496,0.029546020988153534
2023-02-24 15,0.03217230727982417,0.03316634545742613
2023-02-24 16,0.028382937273261667,0.029272825456046956
2023-02-24 17,0.03066617142080621,0.031633071269137836
2023-02-24 18,0.025180189738874842,0.02596778711082606
2023-02-24 19,0.03732883256175445,0.03847882189373295
2023-02-24 20,0.037297134264765955,0.038497589589174964
2023-02-24 21,0.03617493627478638,0.0373753856139847
2023-02-24 22,0.030049723144130864,0.031056795953476813
2023-02-24 23,0.047626259101164505,0.049210566680541815
2023-02-25 00,0.04195695841845894,0.04340396265146939
2023-02-25 01,0.06741532869765092,0.06954344060621906
2023-02-25 02,0.04175171798311131,0.04324459613428487
2023-02-25 03,0.06307640324809537,0.0653628770368012
2023-02-25 04,0.025313595738033882,0.02626216150665084
2023-02-25 05,0.025284385888060493,0.02622793962895323
2023-02-25 06,0.024987444544039478,0.025914136054091513
2023-02-25 07,0.024616478668962136,0.025511066039962785
2023-02-25 08,0.026677281930923797,0.027620427364141636
2023-02-25 09,0.036673931605300684,0.03793874609907632
2023-02-25 10,0.032298083873871446,0.03339835298443482
2023-02-25 11,0.029471500522633726,0.03048979834409969
2023-02-25 12,0.03234455891960525,0.03348133082794032
2023-02-25 13,0.030439240402018588,0.03151540104191306
2023-02-25 14,0.029332798684161155,0.03038695854762891
2023-02-25 15,0.026568722106484734,0.02752286184541102
2023-02-25 16,0.03930585486453851,0.040687180282496405
2023-02-25 17,0.030104242695552567,0.031131455563382083
2023-02-25 18,0.030404216412313095,0.03140041551360244
2023-02-25 19,0.028005753967945406,0.0289078497544363
2023-02-25 20,0.029493030274541965,0.03045372107126277
2023-02-25 21,0.024379818292075285,0.02518613443060742
2023-02-25 22,0.02317830620039003,0.023950465760772588
2023-02-25 23,0.022322028070758445,0.02307031620991132
2023-02-26 00,0.025554167707279613,0.026417546280481447
2023-02-26 01,0.025538958363952976,0.026396607261410642
2023-02-26 02,0.03897504008078039,0.04028667821518625
2023-02-26 03,0.028354516084892284,0.029310286289986356
2023-02-26 04,0.027070880076656766,0.027977683564195128
2023-02-26 05,0.03578666173814928,0.03695932172857063
2023-02-26 06,0.02976120341303797,0.030741834014262757
2023-02-26 07,0.03345200376376057,0.0345314863615291
2023-02-26 08,0.027262971003170502,0.028129281188534305
2023-02-26 09,0.021817804769412145,0.022505124538621146
2023-02-26 10,0.0247823623093551,0.025556425786496206
2023-02-26 11,0.03856506443503472,0.03974632144456942
2023-02-26 12,0.03274179297426813,0.03380057975472569
2023-02-26 13,0.03119991894842,0.03214582525197672
2023-02-26 14,0.05355490985747826,0.05534415379071375
2023-02-26 15,0.06732078393151751,0.0695288210033237
2023-02-26 16,0.034885465412905964,0.036032643321921076
2023-02-26 17,0.04354996293971203,0.04492045470704055
2023-02-26 18,0.03129631525279231,0.03222824208383006
2023-02-26 19,0.02488880474844094,0.02561294019054279
2023-02-26 20,0.024454996610322906,0.025180471245507558
2023-02-26 21,0.04580587863060818,0.047169293168069865
2023-02-26 22,0.030309702545352656,0.03123784423435778
2023-02-26 23,0.04060428075801158,0.041868300010684166
2023-02-27 00,0.031308920339508946,0.03229502763558215
2023-02-27 01,0.027033253493147585,0.027901320984773003
2023-02-27 02,0.04423179164394131,0.04566800029399776
2023-02-27 03,0.02512658591730699,0.025946202527868324
2023-02-27 04,0.024858585674858845,0.02567362127074742
2023-02-27 05,0.04152229358528759,0.04282843040730693
2023-02-27 06,0.033896365350146396,0.0349575595108243
2023-02-27 07,0.03682887596264773,0.03794126507912132
2023-02-27 08,0.033353594591875764,0.03433576320397703
2023-02-27 09,0.03536584270294163,0.036416979471828974
2023-02-27 10,0.03038236850984597,0.031292977575190395
2023-02-27 11,0.03088008689059847,0.03181908372879089
2023-02-27 12,0.03661251937948926,0.037748825881146315
2023-02-27 13,0.04240338069210143,0.04374368027415911
2023-02-27 14,0.04011380014484428,0.04140200511783988
2023-02-27 15,0.029434469788308482,0.030376383092719852
2023-02-27 16,0.030827214031051993,0.031816765786926625
2023-02-27 17,0.04541568516473029,0.04684956883691718
2023-02-27 18,0.03253593631591297,0.03355753575462096
2023-02-27 19,0.028425265208347768,0.029316574023793646
2023-02-27 20,0.031358229469631065,0.03235007344391453
2023-02-27 21,0.031139996959602196,0.03213210468813369
2023-02-27 22,0.0324945729289077,0.033540392401261845
2023-02-27 23,0.02839846816080829,0.029327344537631646
2023-02-28 00,0.02809368536659907,0.02903890793236119
2023-02-28 01,0.03849913748268533,0.03979462439788108
2023-02-28 02,0.05286220077324827,0.05460170985370218
2023-02-28 03,0.04498053303303132,0.04650609684288119
2023-02-28 04,0.025259684426083978,0.02610920834607575
2023-02-28 05,0.047903174454800884,0.04951963504263908
2023-02-28 06,0.03609087431514121,0.03727044150478911
2023-02-28 07,0.039242479396055935,0.0410400959192848
2023-02-28 08,0.034107688401703584,0.035144463350082894
2023-02-28 09,0.03103657185729797,0.03197176989525019
2023-02-28 10,0.031383340139980766,0.03232891476693898
2023-02-28 11,0.03474955187615085,0.0358188854360654
2023-02-28 12,0.027205463812299473,0.028052504691918556
2023-02-28 13,0.04388642642205139,0.04519328953776084
2023-02-28 14,0.029454983520850086,0.03038783568635637
2023-02-28 15,0.030265221220936906,0.0312299904030777
2023-02-28 16,0.027000371463895362,0.02785305341830867
2023-02-28 17,0.03404531980732439,0.035113155209222785
2023-02-28 18,0.040169286993871206,0.041411805286580755
2023-02-28 19,0.030029365373546047,0.030962770051439166
2023-02-28 20,0.030962538684781462,0.0319305443789912
2023-02-28 21,0.03385617217224756,0.03491238589787915
2023-02-28 22,0.026066086344494786,0.02689795337424701
2023-02-28 23,0.03596389157556322,0.03712544057900189
2023-03-01 00,0.04153609945405769,0.042890700460792845
2023-03-01 01,0.02816771555984056,0.02912524088521722
2023-03-01 02,0.04660874100991788,0.04818907790660486
2023-03-01 03,0.025841766673340358,0.02674777314274971
